ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	band
ENSG00000143079	CTTNBP2NL	1	112396181	112463456	p13.2
ENSG00000128567	PODXL	7	131500262	131558217	q32.3
ENSG00000234551	LINC01309	13	103425200	103427685	q33.1
ENSG00000168538	TRAPPC11	4	183659267	183713594	q35.1
ENSG00000230474	ATP6V1G1P7	13	103444620	103444968	q33.1
ENSG00000225823	RPL7P45	13	104814327	104815069	q33.2
ENSG00000018699	TTC27	2	32628032	32821051	p22.3
ENSG00000232307	DAOA-AS1	13	105459055	105505681	q33.2
ENSG00000182346	DAOA	13	105465867	105491034	q33.2
ENSG00000250012		3	126084220	126095349	q21.2
ENSG00000237899		1	40669089	40687588	p34.2
ENSG00000166927	MS4A7	11	60378482	60395951	q12.2
ENSG00000271916		3	53797764	53798019	p21.1
ENSG00000227224		3	53474700	53475089	p21.1
ENSG00000280927	CTBP1-AS	4	1210120	1218591	p16.3
ENSG00000275212		12	125983702	126043485	q24.32
ENSG00000016391	CHDH	3	53812335	53846390	p21.1
ENSG00000196810	CTBP1-DT	4	1249300	1288291	p16.3
ENSG00000280364		12	126106459	126107047	q24.32
ENSG00000162892	IL24	1	206897443	206904139	q32.1
ENSG00000280272		12	126141952	126142377	q24.32
ENSG00000284848	LINC02359	12	126095992	126177632	q24.32
ENSG00000263271		17	81461013	81461937	q25.3
ENSG00000266074	BAHCC1	17	81395475	81466332	q25.3
ENSG00000258035		12	94168006	94186044	q22
ENSG00000258365		12	94277758	94282844	q22
ENSG00000235390		15	45321077	45321692	q21.1
ENSG00000249725		3	133015004	133037052	q22.1
ENSG00000269534		19	48118432	48127706	q13.33
ENSG00000280398		12	126130166	126130865	q24.32
ENSG00000259433		15	45330209	45332634	q21.1
ENSG00000224894	GPR53P	CHR_HSCHR6_MHC_QBL_CTG1	29537652	29538442	
ENSG00000258172		12	94272150	94277195	q22
ENSG00000231973	OR2I1P	CHR_HSCHR6_MHC_QBL_CTG1	29553124	29554071	
ENSG00000256494		12	126400792	126405528	q24.32
ENSG00000136040	PLXNC1	12	94148723	94307675	q22
ENSG00000255595		12	126191151	126434227	q24.32
ENSG00000162076	FLYWCH2	16	2883186	2899382	p13.3
ENSG00000105486	LIG1	19	48115445	48170603	q13.33
ENSG00000237176		12	59812102	59812576	q14.1
ENSG00000257294		12	60092864	60096071	q14.1
ENSG00000213188	YBX1P4	7	152128879	152129686	q36.1
ENSG00000227875	RPL23AP89	1	12080293	12080547	p36.22
ENSG00000239397		12	46004038	46004685	q13.11
ENSG00000233123	LINC01007	7	101562779	101569006	q22.1
ENSG00000173992	CCS	11	66592821	66606019	q13.2
ENSG00000249993	BFSP2-AS1	3	133429269	133455776	q22.1
ENSG00000279692		17	81395609	81397144	q25.3
ENSG00000278200	LINC01971	17	81480523	81481570	q25.3
ENSG00000164093	PITX2	4	110617423	110642123	q25
ENSG00000231370	PRRC2A	CHR_HSCHR6_MHC_DBB_CTG1	31602891	31619942	
ENSG00000144868	TMEM108	3	133038391	133397792	q22.1
ENSG00000188388	GOLGA6L3	15	85240472	85247170	q25.3
ENSG00000106436	MYL10	7	101613325	101629296	q22.1
ENSG00000197249	SERPINA1	14	94376747	94390693	q32.13
ENSG00000213261	EEF1B2P6	7	131661952	131662624	q32.3
ENSG00000174827	PDZK1	1	145670852	145708148	q21.1
ENSG00000236238		7	131665507	131665858	q32.3
ENSG00000236395		7	131702269	131702653	q32.3
ENSG00000236281	NDUFB9P2	7	131753746	131754252	q32.3
ENSG00000233263		7	131892616	131893615	q32.3
ENSG00000182921	CCDC75P1	3	73182501	73183291	p13
ENSG00000236386		7	131893822	131894074	q32.3
ENSG00000230863		1	75641346	75642087	p31.1
ENSG00000224865		7	131897641	131948953	q32.3
ENSG00000264943	SH3GL1P2	17	30624413	30625494	q11.2
ENSG00000178193		1	75710003	75724011	p31.1
ENSG00000231421		17	30573471	30577000	q11.2
ENSG00000238262	NTM-IT	11	132284302	132285081	q25
ENSG00000250462	LRRC37BP1	17	30629680	30637466	q11.2
ENSG00000237654		11	131502759	131540867	q25
ENSG00000272145	NFYC-AS1	1	40690380	40692066	p34.2
ENSG00000254806	SYS1-DBNDD2	20	45363200	45410610	q13.12
ENSG00000273609		17	30617680	30617790	q11.2
ENSG00000214719		17	30576464	30672789	q11.2
ENSG00000226662	CHMP1AP1	1	27686810	27687471	p35.3
ENSG00000224700		11	131981096	131984661	q25
ENSG00000144481	TRPM8	2	233917398	234019522	q37.1
ENSG00000225886		1	27669468	27703063	p35.3
ENSG00000271624		11	131770795	131771638	q25
ENSG00000066136	NFYC	1	40691648	40771603	p34.2
ENSG00000182667	NTM	11	131370478	132336822	q25
ENSG00000126709	IFI6	1	27666061	27672218	p35.3
ENSG00000248121	SMURF2P1	17	30600796	30615980	q11.2
ENSG00000255379	CYCSP29	11	108822333	108822650	q22.3
ENSG00000228515	MAS1L	CHR_HSCHR6_MHC_DBB_CTG1	29486696	29487832	
ENSG00000254730		11	108727741	108730104	q22.3
ENSG00000273483		1	112517799	112518441	p13.2
ENSG00000178105	DDX10	11	108665025	108940930	q22.3
ENSG00000116489	CAPZA1	1	112619173	112671619	p13.2
ENSG00000183476	SH2D7	15	78077808	78104909	q25.1
ENSG00000232880	NDUFB4P10	20	45388347	45388705	q13.12
ENSG00000164241	C5orf63	5	127042558	127073492	q23.2
ENSG00000204070	SYS1	20	45361937	45376798	q13.12
ENSG00000260988		15	78141243	78143173	q25.1
ENSG00000182791	CCDC87	11	66590176	66593083	q13.2
ENSG00000103740	ACSBG1	15	78167468	78245688	q25.1
ENSG00000094631	HDAC6	X	48801377	48824982	p11.23
ENSG00000205002	AARD	8	116938199	116944487	q24.11
ENSG00000278376		11	118791254	118793137	q23.3
ENSG00000137955	RABGGTB	1	75786197	75795079	p31.1
ENSG00000110367	DDX6	11	118747766	118791149	q23.3
ENSG00000174953	DHX36	3	154272546	154324497	q25.2
ENSG00000186141	POLR3C	1	145824088	145842505	q21.1
ENSG00000271667		2	116687218	116687387	q14.1
ENSG00000224869		2	116726453	116726771	q14.1
ENSG00000254337		8	68848742	68852763	q13.2
ENSG00000273106		2	44167625	44168859	p21
ENSG00000226341	MTCYBP39	2	116751158	116751648	q14.1
ENSG00000235871		2	116818086	116818761	q14.1
ENSG00000230158	MTND1P28	2	117023918	117024867	q14.1
ENSG00000253658	LINC01592	8	68911803	69104190	q13.2
ENSG00000251011	TMEM108-AS1	3	133246106	133257188	q22.1
ENSG00000170929	OR1M1	19	9087061	9095669	p13.2
ENSG00000280455		13	105690429	105702689	q33.2
ENSG00000154485	MMP21	10	125766453	125775821	q26.2
ENSG00000230950	MTND2P21	2	117025077	117026118	q14.1
ENSG00000249820		3	133409955	133410843	q22.1
ENSG00000228898	MTCO1P43	2	117026537	117027024	q14.1
ENSG00000170819	BFSP2	3	133399995	133475222	q22.1
ENSG00000271680		1	206905928	206906393	q32.1
ENSG00000226945		1	206907619	206908229	q32.1
ENSG00000279446		5	127073587	127075604	q23.2
ENSG00000162894	FCMR	1	206904386	206923247	q32.1
ENSG00000226620	LINC00343	13	105704280	105764440	q33.2
ENSG00000134245	WNT2B	1	112466541	112530165	p13.2
ENSG00000231340	ACTG1P10	X	53142832	53143913	p11.22
ENSG00000232593	KANTR	X	53094145	53170914	p11.22
ENSG00000096092	TMEM14A	6	52671109	52686588	p12.2
ENSG00000227291		2	117180892	117181562	q14.1
ENSG00000238207		2	117757563	117804174	q14.1
ENSG00000205790	DPP9-AS1	19	4679282	4685948	p13.3
ENSG00000270927		1	29904865	29905357	p35.2
ENSG00000234019		X	53093710	53094858	p11.22
ENSG00000214743	MRPS5P3	5	127143082	127143247	q23.2
ENSG00000233399	LINC01648	1	30013952	30037612	p35.2
ENSG00000227329		X	53164391	53164557	p11.22
ENSG00000250080		5	127170535	127172266	q23.2
ENSG00000235224		X	53113018	53113274	p11.22
ENSG00000173588	CEP83	12	94306449	94459988	q22
ENSG00000271585	SELENOTP2	5	127176696	127177050	q23.2
ENSG00000234093	RPS15AP11	1	44780331	44780715	p34.1
ENSG00000233372		1	30140263	30141607	p35.2
ENSG00000250956		5	127179756	127179900	q23.2
ENSG00000231251		1	30226523	30226615	p35.2
ENSG00000249400	HMGB3P17	5	123468781	123469429	q23.2
ENSG00000204644	ZFP57	6	29672392	29681110	p22.1
ENSG00000124251	TP53TG5	20	45372563	45407889	q13.12
ENSG00000142959	BEST4	1	44783585	44787705	p34.1
ENSG00000253271		8	117055818	117056145	q24.11
ENSG00000253622		8	117128455	117130299	q24.11
ENSG00000135063	FAM189A2	9	69324567	69392558	q21.12
ENSG00000110031	LPXN	11	58526871	58578220	q12.1
ENSG00000164756	SLC30A8	8	116950273	117176714	q24.11
ENSG00000163161	ERCC3	2	127257290	127294176	q14.3
ENSG00000235299	MRPL53P1	1	112625906	112626224	p13.2
ENSG00000007341	ST7L	1	112523518	112620825	p13.2
ENSG00000145794	MEGF10	5	127290831	127465737	q23.2
ENSG00000205765	C5orf51	5	41904188	41921636	p13.1
ENSG00000235573		22	31113017	31113396	q12.2
ENSG00000117281	CD160	1	145719471	145739288	q21.1
ENSG00000230736		22	32376664	32384343	q12.3
ENSG00000198832	SELENOM	22	31104772	31120069	q12.2
ENSG00000173846	PLK3	1	44800225	44805990	p34.1
ENSG00000271093	IGLCOR22-2	22	32356676	32356988	q12.3
ENSG00000240403	KIR3DL2	19	54850443	54867207	q13.42
ENSG00000128276	RFPL3	22	32354885	32361161	q12.3
ENSG00000270591		14	103762803	103763277	q32.33
ENSG00000258184		12	60215994	60216384	q14.1
ENSG00000088808	PPP1R13B	14	103733752	103847590	q32.33
ENSG00000257865		12	60418983	60419293	q14.1
ENSG00000162896	PIGR	1	206928518	206946466	q32.1
ENSG00000257308		12	61231159	61232937	q14.1
ENSG00000258336	DUX4L52	12	61600067	61600843	q14.1
ENSG00000255422		11	118700427	118750263	q23.3
ENSG00000279772		5	123508736	123509187	q23.2
ENSG00000236863	RPL23AP23	1	235295865	235296335	q42.3
ENSG00000236082		11	131546662	131573600	q25
ENSG00000166411	IDH3A	15	78131498	78171949	q25.1
ENSG00000229795	RPS21P1	1	235432985	235433231	q42.3
ENSG00000238117		11	131877680	131897108	q25
ENSG00000180764	PIPSL	10	93958191	93961540	q23.33
ENSG00000285177		1	235366353	235367366	q42.3
ENSG00000265491	RNF115	1	145738868	145824077	q21.1
ENSG00000224795	NTM-AS1	11	131662131	131663583	q25
ENSG00000230975		2	80699388	80870190	p12
ENSG00000227962		1	235336806	235337087	q42.3
ENSG00000243519	IGLVIVOR22-2	22	32376682	32377135	q12.3
ENSG00000205853	RFPL3S	22	32359906	32382052	q12.3
ENSG00000234429		2	81194337	81201184	p12
ENSG00000162885	B3GALNT2	1	235449923	235504481	q42.3
ENSG00000167618	LAIR2	19	54497879	54510687	q13.42
ENSG00000253958	CLDN23	8	8701938	8704106	p23.1
ENSG00000139508	SLC46A3	13	28700064	28718970	q12.3
ENSG00000257198	FAM205BP	9	34832295	34838586	p13.3
ENSG00000284717		8	8714055	8719536	p23.1
ENSG00000241954		22	32383786	32385631	q12.3
ENSG00000254367		8	8723693	8782479	p23.1
ENSG00000170923	OR7G2	19	9100407	9107475	p13.2
ENSG00000187791	FAM205C	9	34889064	34895778	p13.3
ENSG00000240698	RPS2P39	11	108690289	108690956	q22.3
ENSG00000127483	HP1BP3	1	20742661	20787323	p36.12
ENSG00000236208	C10orf71-AS1	10	49296112	49299018	q11.23
ENSG00000196724	ZNF418	19	57921884	57935393	q13.43
ENSG00000226993	POLR2LP1	CHR_HSCHR6_MHC_COX_CTG1	31133236	31133422	
ENSG00000276960		6	160755398	160757518	q26
ENSG00000231722		2	81418723	81419302	p12
ENSG00000161807	OR7G1	19	9114828	9115763	p13.2
ENSG00000274903		6	160773988	160783214	q26
ENSG00000235519	LINC01815	2	81461358	81467468	p12
ENSG00000275787	OR7G15P	19	9122160	9122492	p13.2
ENSG00000220913		6	160905770	160913638	q26
ENSG00000270178		3	179804063	179804366	q26.33
ENSG00000162897	FCAMR	1	206957965	206970625	q32.1
ENSG00000177354	C10orf71	10	49299193	49327487	q11.23
ENSG00000249330		4	46390255	46433188	p12
ENSG00000185245	GP1BA	17	4932297	4935030	p13.2
ENSG00000223769	RPS17P1	CHR_HSCHR6_MHC_DBB_CTG1	29489201	29489606	
ENSG00000224371		6	160872888	160918649	q26
ENSG00000232356		CHR_HSCHR6_MHC_DBB_CTG1	29497439	29510486	
ENSG00000151834	GABRA2	4	46248427	46475230	p12
ENSG00000237581		2	233946146	233955435	q37.1
ENSG00000224446	LINC01015	CHR_HSCHR6_MHC_DBB_CTG1	29529354	29533502	
ENSG00000170920	OR7G3	19	9126012	9126950	p13.2
ENSG00000131788	PIAS3	1	145848522	145859836	q21.1
ENSG00000188396	TCTEX1D4	1	44805913	44806675	p34.1
ENSG00000225274	GPR53P	CHR_HSCHR6_MHC_DBB_CTG1	29537638	29538721	
ENSG00000259772		15	31221999	31230838	q13.3
ENSG00000231169	EEF1B2P1	15	52505191	52505862	q21.2
ENSG00000213016		19	54521723	54522031	q13.42
ENSG00000214301		3	133490824	133491505	q22.1
ENSG00000237725	OR2I1P	CHR_HSCHR6_MHC_DBB_CTG1	29553169	29554116	
ENSG00000147324	MFHAS1	8	8783354	8893645	p23.1
ENSG00000213250	RBMS2P1	12	94423744	94424969	q22
ENSG00000135148	TRAFD1	12	112125501	112153609	q24.13
ENSG00000181227	DLSTP1	1	75743423	75744776	p31.1
ENSG00000197535	MYO5A	15	52307283	52529050	q21.2
ENSG00000267065	LINC02080	17	76799044	76807102	q25.1
ENSG00000285053	TBCE	1	235328570	235448952	q42.3
ENSG00000028137	TNFRSF1B	1	12167003	12209228	p36.22
ENSG00000117054	ACADM	1	75724347	75787575	p31.1
ENSG00000259448	LINC02352	15	31216020	31224445	q13.3
ENSG00000104970	KIR3DX1	19	54532692	54545771	q13.42
ENSG00000233916	ZDHHC20P1	6	29708125	29708547	p22.1
ENSG00000100591	AHSA1	14	77457870	77469474	q24.3
ENSG00000164128	NPY1R	4	163323961	163344832	q32.2
ENSG00000228553		10	94225160	94227288	q23.33
ENSG00000234724	HDAC1P1	10	94137748	94139500	q23.33
ENSG00000113721	PDGFRB	5	150113837	150155872	q32
ENSG00000231575		10	94109116	94121107	q23.33
ENSG00000268894	PLCE1-AS1	10	94279277	94287478	q23.33
ENSG00000229532		7	132086266	132087992	q32.3
ENSG00000171763	SPATA5L1	15	45402331	45421419	q21.1
ENSG00000078549	ADCYAP1R1	7	31052461	31111479	p14.3
ENSG00000261706	LINC00165	21	44994362	44995185	q22.3
ENSG00000232913	PLCE1-AS2	10	94081950	94108814	q23.33
ENSG00000213779		11	17193489	17194308	p15.1
ENSG00000218052	ADAMTS7P4	15	85255369	85330334	q25.3
ENSG00000275874	PICSAR	21	44999208	45004727	q22.3
ENSG00000011405	PIK3C2A	11	17077730	17207983	p15.1
ENSG00000269321		19	48145908	48147413	q13.33
ENSG00000224280		7	16583782	16586757	p21.1
ENSG00000115216	NRBP1	2	27427790	27442259	p23.3
ENSG00000233015	SLC25A6P1	20	21742303	21743077	p11.22
ENSG00000272361		7	16593626	16594224	p21.1
ENSG00000259317		15	85272527	85272974	q25.3
ENSG00000182795	C1orf116	1	207018521	207032756	q32.1
ENSG00000164129	NPY5R	4	163343939	163351934	q32.2
ENSG00000227063	RPL41P1	20	21755270	21755350	p11.22
ENSG00000054267	ARID4B	1	235131634	235328219	q42.3
ENSG00000238034		20	21947647	21970783	p11.22
ENSG00000273450		10	94314907	94315327	q23.33
ENSG00000125753	VASP	19	45506579	45526983	q13.32
ENSG00000234435	LINC01432	20	22054090	22074654	p11.22
ENSG00000138193	PLCE1	10	94030812	94332823	q23.33
ENSG00000225144		7	132264152	132271269	q32.3
ENSG00000223436		7	132352334	132367976	q32.3
ENSG00000106524	ANKMY2	7	16599776	16645817	p21.1
ENSG00000221866	PLXNA4	7	132123332	132648688	q32.3
ENSG00000270040		1	39206512	39206957	p34.3
ENSG00000217897	HSPE1P8	1	39304294	39304898	p34.3
ENSG00000144935	TRPC1	3	142724074	142807888	q23
ENSG00000171766	GATM	15	45361124	45402327	q21.1
ENSG00000180667	YOD1	1	207043849	207052980	q32.1
ENSG00000127603	MACF1	1	39081316	39487177	p34.3
ENSG00000171476	HOPX	4	56647988	56681899	q12
ENSG00000240808		11	17137976	17138265	p15.1
ENSG00000110700	RPS13	11	17074389	17077787	p15.1
ENSG00000186364	NUDT17	1	145845629	145848953	q21.1
ENSG00000234862		20	22220554	22223283	p11.22
ENSG00000250406		4	144851572	144874787	q31.21
ENSG00000140326	CDAN1	15	42723544	42737128	q15.2
ENSG00000123836	PFKFB2	1	207034366	207081024	q32.1
ENSG00000188612	SUMO2	17	75165586	75182983	q25.1
ENSG00000225321	LINC01427	20	22263065	22284029	p11.22
ENSG00000251452		4	144920713	144921164	q31.21
ENSG00000164163	ABCE1	4	145097932	145129179	q31.21
ENSG00000280099		1	85152487	85154203	p22.3
ENSG00000225170		20	22272052	22273454	p11.22
ENSG00000151445	VIPAS39	14	77426675	77457952	q24.3
ENSG00000097096	SYDE2	1	85156873	85201046	p22.3
ENSG00000258914		14	103875055	103877478	q32.33
ENSG00000258534		14	103854366	103880111	q32.33
ENSG00000258735	LINC00637	14	103847721	103858049	q32.33
ENSG00000198483	ANKRD35	1	145866560	145885866	q21.1
ENSG00000162642	C1orf52	1	85249953	85259672	p22.3
ENSG00000225457		7	113100663	113146330	q31.1
ENSG00000263786		17	75145261	75146546	q25.1
ENSG00000214194	SMIM30	7	113116718	113118613	q31.1
ENSG00000265800		17	75138416	75141350	q25.1
ENSG00000165606	DRGX	10	49364181	49396016	q11.23
ENSG00000189159	JPT1	17	75135248	75168281	q25.1
ENSG00000239677	PDZRN3-AS1	3	73621713	73626796	p13
ENSG00000275672		15	45378700	45380123	q21.1
ENSG00000196570	PFN3	5	177400107	177400636	q35.3
ENSG00000267535	LINC00868	17	76850176	76861836	q25.2
ENSG00000267857		21	45100487	45101094	q22.3
ENSG00000278934		3	73624410	73627626	p13
ENSG00000238120	LINC01589	22	45604432	45605621	q13.31
ENSG00000235374	SSR4P1	21	45070952	45074165	q22.3
ENSG00000121440	PDZRN3	3	73382433	73624940	p13
ENSG00000197381	ADARB1	21	45073853	45226560	q22.3
ENSG00000173914	RBM4B	11	66664998	66677921	q13.2
ENSG00000130803	ZNF317	19	9140380	9163424	p13.2
ENSG00000283897		5	127215159	127229809	q23.2
ENSG00000130165	ELOF1	19	11551147	11559236	p13.2
ENSG00000136425	CIB2	15	78104606	78131544	q25.1
ENSG00000235606	AK4P6	4	151027090	151027617	q31.3
ENSG00000254332		8	69129598	69130345	q13.2
ENSG00000130638	ATXN10	22	45671798	45845307	q13.31
ENSG00000008294	SPAG9	17	50962174	51120865	q21.33
ENSG00000162409	PRKAA2	1	56645322	56715335	p32.2
ENSG00000261758		3	136752630	136755780	q22.3
ENSG00000143127	ITGA10	1	145891208	145910189	q21.1
ENSG00000253373		8	69175579	69178189	q13.2
ENSG00000138768	USO1	4	75724593	75814286	q21.1
ENSG00000282057		1	85482281	85578250	p22.3
ENSG00000227283	RPL35AP12	4	163382179	163382516	q32.2
ENSG00000258297		11	66666036	66668374	q13.2
ENSG00000151005	TKTL2	4	163471093	163473746	q32.2
ENSG00000273264		1	85467295	85467660	p22.3
ENSG00000173933	RBM4	11	66638617	66666682	q13.2
ENSG00000153904	DDAH1	1	85318481	85578363	p22.3
ENSG00000233444		2	81666477	81666728	p12
ENSG00000231781		2	81983272	82005700	p12
ENSG00000198055	GRK6	5	177403204	177442901	q35.3
ENSG00000280285		4	56662469	56665694	q12
ENSG00000229560	LYARP1	2	82268427	82269927	p12
ENSG00000110013	SIAE	11	124633113	124695707	q24.2
ENSG00000231804		9	88484852	88485325	q22.1
ENSG00000198498	TMA16	4	163494442	163520539	q32.2
ENSG00000130045	NXNL2	9	88535101	88584274	q22.1
ENSG00000228189		9	88627189	88652160	q22.1
ENSG00000229800	ATP8A2P2	13	32477274	32478841	q13.1
ENSG00000278769		15	42724102	42724922	q15.2
ENSG00000151292	CSNK1G3	5	123512099	123617045	q23.2
ENSG00000274403		15	42726583	42727211	q15.2
ENSG00000280383		22	45657019	45680130	q13.31
ENSG00000235347		22	45792418	45793636	q13.31
ENSG00000166228	PCBD1	10	70882280	70888784	q22.1
ENSG00000244754	N4BP2L2	13	32432417	32538885	q13.1
ENSG00000257842	LINC02588	14	26598412	26806467	q12
ENSG00000258007		12	101038420	101039094	q23.1
ENSG00000233342		6	160926369	160927162	q26
ENSG00000257185	LINC02293	14	26809417	26836458	q12
ENSG00000151572	ANO4	12	100717526	101128641	q23.1
ENSG00000139842	CUL4A	13	113208193	113267108	q34
ENSG00000231863		6	160931080	160969771	q26
ENSG00000257845	LINC02294	14	26775495	26822107	q12
ENSG00000250350		4	151279030	151279192	q31.3
ENSG00000145425	RPS3A	4	151099573	151104652	q31.3
ENSG00000228102	IFITM4P	CHR_HSCHR6_MHC_DBB_CTG1	29748203	29748623	
ENSG00000223653		1	85276715	85448124	p22.3
ENSG00000280890	ELDR	7	55235965	55255635	p11.2
ENSG00000237210		7	55244247	55245681	p11.2
ENSG00000142867	BCL10	1	85266248	85277090	p22.3
ENSG00000183470		7	132648794	132728769	q32.3
ENSG00000204128	C2orf72	2	231037490	231049719	q37.1
ENSG00000064199	SPA17	11	124673798	124697518	q24.2
ENSG00000022976	ZNF839	14	102317377	102342702	q32.31
ENSG00000244619		1	145892847	145893483	q21.1
ENSG00000225856	PCNPP2	9	88970887	88971341	q22.1
ENSG00000225881		7	132758970	132760632	q32.3
ENSG00000230605	MTCYBP6	7	117264393	117264530	q31.2
ENSG00000230785		7	117262918	117264888	q31.2
ENSG00000235317	HCG4	CHR_HSCHR6_MHC_DBB_CTG1	29789145	29790142	
ENSG00000223606	HLA-V	CHR_HSCHR6_MHC_DBB_CTG1	29788252	29795033	
ENSG00000258915	BHLHB9P1	14	80981988	80983638	q31.1
ENSG00000254478		11	118821895	118822084	q23.3
ENSG00000227160	THEM7P	11	32112049	32343409	p13
ENSG00000258452		14	80822524	80822796	q31.1
ENSG00000271656		14	81003325	81003645	q31.1
ENSG00000255375		11	32132699	32143579	p13
ENSG00000165409	TSHR	14	80954989	81146302	q31.1
ENSG00000224042	MTND4P6	7	117263917	117264388	q31.2
ENSG00000282327		3	180201159	180201212	q26.33
ENSG00000156411	ATP5MPL	14	103912288	103928269	q32.33
ENSG00000213158	GAPDHP36	3	180212191	180213108	q26.33
ENSG00000184276	DEFB108B	11	71833200	71837710	q13.4
ENSG00000142583	SLC2A5	1	9035107	9088478	p36.23
ENSG00000248643	RBM14-RBM4	11	66616626	66646469	q13.2
ENSG00000239880		3	180323107	180325059	q26.33
ENSG00000270997		7	113415689	113416322	q31.1
ENSG00000241696	LINC02053	3	180414174	180422506	q26.33
ENSG00000240950		3	142827096	142827728	q23
ENSG00000278894		7	113451072	113451402	q31.1
ENSG00000163710	PCOLCE2	3	142815922	142889203	q23
ENSG00000154144	TBRG1	11	124622836	124635398	q24.2
ENSG00000258081		14	26836728	27160420	q12
ENSG00000233087	RAB6D	2	131361111	131364142	q21.1
ENSG00000241946		3	180589887	180590047	q26.33
ENSG00000257612	MIR4307HG	14	26873133	26914743	q12
ENSG00000239774		3	180566718	180601935	q26.33
ENSG00000239306	RBM14	11	66616582	66627347	q13.2
ENSG00000154415	PPP1R3A	7	113876777	114075920	q31.1
ENSG00000283303		2	131363364	131364881	q21.1
ENSG00000230564	CALM1P2	7	55259809	55260256	p11.2
ENSG00000272841		6	160990318	160992342	q26
ENSG00000188986	NELFB	9	137255173	137273546	q34.3
ENSG00000108528	SLC25A11	17	4937130	4940251	p13.2
ENSG00000272031	ANKRD34A	1	145959442	145964582	q21.1
ENSG00000164162	ANAPC10	4	144831908	145098541	q31.21
ENSG00000085511	MAP3K4	6	160991727	161117385	q26
ENSG00000271601	LIX1L	1	145933423	145958001	q21.1
ENSG00000186871	ERCC6L	X	72204657	72239047	q13.1
ENSG00000229717		4	75830751	75832705	q21.1
ENSG00000233532	LINC00460	13	106374477	106384315	q33.2
ENSG00000101104	PABPC1L	20	44910062	44959035	q13.12
ENSG00000186431	FCAR	19	54874248	54890472	q13.42
ENSG00000131779	PEX11B	1	145911350	145918837	q21.1
ENSG00000255157	DEFB130C	11	71856277	71863658	q13.4
ENSG00000154310	TNIK	3	171061339	171460408	q26.31
ENSG00000233285	MTCYBP10	2	131369062	131369711	q21.1
ENSG00000227275	MTND6P10	2	131369785	131370301	q21.1
ENSG00000274993		7	100963828	100968124	q22.1
ENSG00000198034	RPS4X	X	72255679	72277300	q13.1
ENSG00000235080	MTND5P23	2	131370421	131372075	q21.1
ENSG00000204371	EHMT2	6	31879759	31897687	p21.33
ENSG00000278431		1	145961388	145964422	q21.1
ENSG00000169894	MUC3A	7	100949555	100968346	q22.1
ENSG00000186910	SERPINA11	14	94442464	94452790	q32.13
ENSG00000121851	POLR3GL	1	145964702	145978848	q21.1
ENSG00000241253	CFB	CHR_HSCHR6_MHC_QBL_CTG1	31936032	31942466	
ENSG00000173064	HECTD4	12	112160188	112382439	q24.13
